Path,True_Label,Predicted_Label
../dataset_labeled/-13.68/4/2024-11-08/11/232589_1731063696798741000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/08/223309_1731053388018996000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-11-08/08/223874_1731054033186500000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/08/224479_1731054704783595000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/08/225085_1731055268130535000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/08/225821_1731056056976856000.pcd,Bus,Van
../dataset_labeled/-13.68/4/2024-11-08/08/223809_1731053967186739000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/08/225326_1731055475228482000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/08/222844_1731052817436130000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/08/224086_1731054289935291000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/08/224670_1731054878032504000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/08/226184_1731056385425123000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-11-08/08/226144_1731056364225435000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/08/225339_1731055496178452000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/08/225851_1731056071975576000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/08/223545_1731053634588014000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/08/223347_1731053432034435000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/08/224636_1731054848582401000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/08/224896_1731055091531144000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-11-08/08/223552_1731053643088067000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-11-08/08/224385_1731054621182315000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/10/230899_1731061744709508000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-11-08/10/231128_1731061981157936000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/10/231403_1731062284656594000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/10/232030_1731063046602414000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/10/231968_1731062967953227000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/10/232512_1731063583349057000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/10/229342_1731060013113578000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/10/229902_1731060591074047000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/10/231641_1731062597405092000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/10/230301_1731061080911856000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/10/230577_1731061396510700000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-11-08/10/232246_1731063239200702000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/10/230000_1731060722713265000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/04/211599_1731039258658195000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/04/211473_1731038647263664000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/04/212145_1731041040148460000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/04/211866_1731040217352303000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/04/212520_1731041803245085000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/02/210847_1731031446994272000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/02/210952_1731033877575336000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/03/211019_1731035063523211000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/03/211408_1731038369060200000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-11-08/09/227042_1731057354728909000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/09/229145_1731059789564644000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/09/228803_1731059346567111000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/09/228728_1731059244617224000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/09/229155_1731059794665704000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/09/227743_1731058192674771000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/09/228423_1731058912119955000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-11-08/09/226755_1731057068881572000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/07/220477_1731050387797813000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/07/222406_1731052292638320000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/07/221637_1731051525940510000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/07/220591_1731050494647257000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/07/219897_1731049787649854000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/07/222791_1731052771036182000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-11-08/07/221331_1731051251642878000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/07/221555_1731051447342221000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/07/220727_1731050644795655000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/07/221051_1731050979043546000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/07/219556_1731049493448976000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/07/220860_1731050748895151000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/07/222595_1731052545687629000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/07/222278_1731052171439295000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/07/222379_1731052269588736000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/07/221394_1731051298542959000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/01/210799_1731030281920399000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/01/210742_1731028769786437000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/00/210321_1731024255682861000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/00/210600_1731026646907279000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/00/210606_1731026688507219000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-11-08/00/210460_1731025467412689000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/06/218102_1731047954907820000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/06/218737_1731048559755082000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-11-08/06/219222_1731049103001491000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-11-08/06/217661_1731047466960252000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-11-08/06/216740_1731046468965078000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-11-08/06/218635_1731048424255616000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/21/227356_1730411472129695000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/21/224212_1730410570832638000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/21/219878_1730409539091972000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/21/223640_1730410422333365000.pcd,Bus,Van
../dataset_labeled/-13.68/4/2024-10-31/21/215815_1730408669705986000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/21/222109_1730410028884651000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/21/217145_1730408991955096000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/21/221926_1730410009934630000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/12/22816_1730378054330560000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/12/14101_1730376601043716000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/12/20785_1730377752131980000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/12/16395_1730376999741307000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/12/21705_1730377864881548000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/12/19535_1730377550785004000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/12/28381_1730378904472958000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/12/12236_1730376264669674000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/12/31088_1730379266216620000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/12/14053_1730376586893884000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/12/22180_1730377940731326000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/12/21429_1730377826682083000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-10-31/12/26675_1730378658976045000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/19/181102_1730401700837870000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/19/193904_1730404314436878000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/19/188116_1730403036367033000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/19/194405_1730404459285207000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/19/182528_1730401975879475000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/19/184827_1730402418377285000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/19/187732_1730402974820009000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/19/193826_1730404284637779000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/19/193164_1730404153189976000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/13/46733_1730381341172716000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/13/59917_1730383050762216000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/13/53670_1730382256917831000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/13/46576_1730381310572663000.pcd,Bus,Van
../dataset_labeled/-13.68/4/2024-10-31/13/40207_1730380519479142000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/13/45217_1730381111073610000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/13/37719_1730380178083316000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-10-31/13/38699_1730380310988614000.pcd,Bus,Van
../dataset_labeled/-13.68/4/2024-10-31/13/51223_1730381948070072000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/13/48835_1730381620221427000.pcd,Bus,Van
../dataset_labeled/-13.68/4/2024-10-31/13/53517_1730382228518284000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/13/38129_1730380233235772000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/13/35240_1730379866759927000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/11/1279_1730374507709960000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/11/10541_1730375982352373000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/11/2781_1730374752259975000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/14/68391_1730384143462214000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/14/65623_1730383765914573000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/14/74558_1730384977958401000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-10-31/14/70493_1730384439260706000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-10-31/14/63385_1730383495959444000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/14/71909_1730384638960052000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/14/68389_1730384143410781000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/4/2024-10-31/14/70798_1730384490810416000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/16/133063_1730393763208471000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/16/118470_1730391596368449000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/16/116504_1730391289669842000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/16/126479_1730392768062402000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/16/124148_1730392444563613000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/16/130521_1730393356810225000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/16/126778_1730392806812349000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/20/210446_1730407490709976000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/20/208011_1730406961211891000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/20/210123_1730407416810172000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/20/197509_1730405079076810000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/20/211747_1730407756009227000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/20/204186_1730406250865369000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/20/199930_1730405503168639000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/20/199204_1730405363870304000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/20/202487_1730405955366113000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/20/209145_1730407196811384000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/22/242901_1730414729812174000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/22/238109_1730413814065557000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/22/246128_1730415429109716000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/22/235421_1730413268216970000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/17/149103_1730396237142277000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/17/140521_1730394886648180000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/17/155341_1730397293386289000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/17/138043_1730394524547766000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/17/148994_1730396223942222000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/4/2024-10-31/17/146307_1730395769044012000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/17/144188_1730395435496374000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/17/146157_1730395743643827000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/18/162554_1730398493829215000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/18/164688_1730398853826705000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/18/158372_1730397785284885000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/18/175200_1730400596667959000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/18/171450_1730399967771423000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/18/166152_1730399119725608000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/18/177074_1730400941918376000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/18/173983_1730400411720003000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/18/164034_1730398752477165000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/18/160171_1730398120086632000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/15/110945_1730390376793732000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/15/107419_1730389761746161000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/15/108311_1730389923194428000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/23/248090_1730416070464719000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/4/2024-10-31/23/252549_1730418887640455000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/4/2024-10-31/23/251857_1730418280592388000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/5/2024-11-10/00/321397_1731199625252330000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-01/05/277933_1730438983634348000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/5/2024-11-01/08/333559_1730450419511057000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-01/08/320946_1730448321741612000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-01/02/259455_1730429429164501000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-01/09/347664_1730452859819663000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/5/2024-11-01/09/341921_1730451747204846000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/5/2024-11-01/07/316889_1730447540793892000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-01/07/304794_1730444782076415000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-01/00/253516_1730420085795738000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/5/2024-11-01/06/288323_1730441164619923000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-01/06/300920_1730444025952229000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-01/06/300152_1730443800352016000.pcd,Bus,Articulated Truck
../dataset_labeled/-13.68/5/2024-11-01/06/302242_1730444237250215000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/5/2024-11-07/21/205786_1731015752395182000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/21/205440_1731015275647118000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/21/205831_1731015809445007000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/21/205522_1731015401496525000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-07/21/205864_1731015871095149000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/21/206332_1731016617841649000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/21/206373_1731016689991849000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/21/205482_1731015328147165000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-07/22/208287_1731018962525628000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/22/207683_1731018224279261000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/22/207249_1731017701880336000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/22/208525_1731019237424925000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-07/22/208319_1731018980525853000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/22/208760_1731019503923773000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/22/207604_1731018084329234000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/22/206667_1731017097850095000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-07/22/206806_1731017234145474000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/22/207162_1731017618130934000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/22/208819_1731019610573914000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/22/206900_1731017335106421000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-07/22/207929_1731018464777628000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/22/206702_1731017135610390000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/210205_1731023353586604000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/210241_1731023744635213000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/209831_1731021615492240000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/210096_1731022665788867000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/209462_1731020539470562000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/209681_1731021162695564000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/209752_1731021407390478000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/209518_1731020679267218000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/209900_1731021834891547000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/209596_1731020884104730000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/210169_1731023108737662000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-07/23/210167_1731023107837740000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/214567_1731044110531592000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/215350_1731044919827986000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-08/05/215579_1731045165826796000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/215010_1731044558929202000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/214712_1731044285479699000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/214776_1731044352879353000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-08/05/213991_1731043547685363000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/215280_1731044848828189000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/212955_1731042482290402000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/213711_1731043293036615000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/214159_1731043732883377000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/212595_1731042010243380000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/213652_1731043225836614000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-08/05/213553_1731043135537161000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/05/213713_1731043293536806000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/11/233454_1731064766587158000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-08/11/232537_1731063604599138000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/11/232957_1731064129731742000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/11/232790_1731063918310234000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/11/232909_1731064086728368000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/11/233270_1731064527593765000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-08/11/233232_1731064468494706000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/223955_1731054123185745000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/223005_1731053036485431000.pcd,Bus,Rigid Truck
../dataset_labeled/-13.68/5/2024-11-08/08/224663_1731054871482271000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/223910_1731054076386150000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-08/08/223697_1731053811187155000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-08/08/224667_1731054877132291000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/223128_1731053168583302000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/225554_1731055761877426000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/224132_1731054318834745000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/224412_1731054650283152000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-08/08/223694_1731053809087173000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/222875_1731052842836041000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/225060_1731055244130366000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/223041_1731053090285244000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/223340_1731053421580661000.pcd,Bus,Other Vehicles
../dataset_labeled/-13.68/5/2024-11-08/08/225634_1731055829277688000.pcd,Bus,Van
../dataset_labeled/-13.68/5/2024-11-08/08/224705_1731054900281965000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/08/225203_1731055362679927000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/10/231758_1731062741804090000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/10/230593_1731061411860203000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/10/230314_1731061083561693000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/10/230364_1731061136111477000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/10/231347_1731062208706782000.pcd,Bus,Passenger Car
../dataset_labeled/-13.68/5/2024-11-08/10/230651_1731061473259762000.pcd,Bus,Articulated Truck
