path,original_label,split
../dataset_labeled/-13.68/2/2024-11-07/22/208727_1731019462423980000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207302_1731017766130246000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206515_1731016865941664000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207574_1731018049129629000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206571_1731016960540562000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208266_1731018937975817000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209267_1731020240771844000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208279_1731018942275756000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208329_1731018985276150000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207719_1731018251028884000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206643_1731017056647307000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206992_1731017438984827000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207067_1731017520281231000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209151_1731020065872438000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207927_1731018460477800000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207681_1731018222729288000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208580_1731019320974631000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208616_1731019341624358000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208371_1731019031625572000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207176_1731017627080839000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207690_1731018230329347000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208186_1731018823025996000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208531_1731019240074849000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208000_1731018550676842000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206508_1731016857589630000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207892_1731018418028648000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207230_1731017690880558000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206993_1731017439884961000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207316_1731017777780229000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206503_1731016848490952000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207332_1731017787130138000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206618_1731017023995731000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207530_1731018009979252000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208222_1731018870325979000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207591_1731018068679081000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207004_1731017456834760000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207933_1731018468927515000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207641_1731018151129182000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208145_1731018755225162000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207937_1731018477927729000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207218_1731017673530635000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208986_1731019829173604000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208102_1731018673226628000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206843_1731017275357943000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207904_1731018429978560000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206630_1731017034546209000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208582_1731019321874715000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209117_1731020019222557000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207393_1731017844079862000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209171_1731020089822383000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209312_1731020291322162000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208505_1731019207924961000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207387_1731017838429954000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207554_1731018032679295000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206756_1731017196531970000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208827_1731019613372917000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209238_1731020205772072000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209043_1731019884973352000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208573_1731019302224296000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208140_1731018749526191000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207055_1731017504980100000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207566_1731018044829569000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207935_1731018475877449000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206611_1731017006944122000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207527_1731018007529280000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209277_1731020256371875000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207015_1731017470884806000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208150_1731018772326128000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206553_1731016928341062000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206934_1731017378356267000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208770_1731019510072451000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208746_1731019486373924000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209281_1731020259721854000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209311_1731020290422057000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208805_1731019600823098000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208631_1731019371424464000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206728_1731017160117951000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208856_1731019660123979000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207715_1731018249978991000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209159_1731020076072428000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206915_1731017352156379000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208378_1731019034875459000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208518_1731019226675141000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207871_1731018401478331000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206568_1731016946890654000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208483_1731019185025054000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208180_1731018813876080000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207143_1731017606430788000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207202_1731017645780620000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206681_1731017119104865000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208332_1731018994675941000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207163_1731017618280920000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207844_1731018374578582000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208040_1731018602676585000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208251_1731018924625717000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206828_1731017254651429000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208847_1731019649873618000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208916_1731019723223578000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207790_1731018300778760000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207612_1731018088529459000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207818_1731018345328795000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207535_1731018011829392000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207046_1731017498581183000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208299_1731018973475414000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207563_1731018043229567000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207167_1731017619430921000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209190_1731020116372274000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208445_1731019127275237000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209208_1731020131922060000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208253_1731018926576049000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207939_1731018481175880000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208508_1731019210574733000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209343_1731020312321791000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209024_1731019869473092000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207799_1731018313779015000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207705_1731018245678743000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209110_1731020010072890000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209227_1731020194772102000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206898_1731017330856555000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207220_1731017674730583000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209352_1731020325171772000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208830_1731019615472878000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209244_1731020207622046000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207125_1731017592681187000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206997_1731017448834646000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209098_1731019983722717000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208602_1731019331524552000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208360_1731019010775384000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208356_1731019006275446000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208893_1731019694073722000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207549_1731018021629531000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208530_1731019238674879000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207814_1731018342978815000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208923_1731019727623533000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209363_1731020347371140000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209057_1731019912073143000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209235_1731020201721858000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206647_1731017061497369000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208089_1731018658076331000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209090_1731019978372666000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209047_1731019889122863000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206665_1731017084447354000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208249_1731018922525824000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206537_1731016910090796000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208624_1731019349424447000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206909_1731017346306389000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208096_1731018667576706000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207241_1731017696080497000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206766_1731017204585112000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207371_1731017822580082000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208900_1731019700723649000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207076_1731017536081081000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208261_1731018935475875000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209158_1731020075822412000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208358_1731019007475234000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209314_1731020292122309000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209016_1731019860973334000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208055_1731018615976623000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206979_1731017426538669000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209108_1731020009472852000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208429_1731019115225199000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208066_1731018621276693000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207229_1731017690230584000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206964_1731017416750227000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208547_1731019263124669000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207957_1731018492477115000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207514_1731017992329391000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207063_1731017508981129000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208133_1731018741376207000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208776_1731019531273983000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207627_1731018119179619000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206622_1731017029045987000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208541_1731019259874543000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208501_1731019205175026000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207523_1731017999679234000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206573_1731016964741150000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208787_1731019553573342000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208289_1731018965925579000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208135_1731018744376131000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206645_1731017058547248000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207757_1731018279278934000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207729_1731018255378896000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207661_1731018182129638000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209177_1731020097322426000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208564_1731019284423873000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209231_1731020198822096000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209181_1731020099722694000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209293_1731020269272118000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207756_1731018279128964000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208091_1731018658576847000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208723_1731019461473814000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207409_1731017869980380000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208487_1731019191474981000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209063_1731019927723130000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206529_1731016892940850000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208803_1731019594523561000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208314_1731018978225837000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208124_1731018724926233000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206477_1731016816991406000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208536_1731019253174723000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209055_1731019909723014000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206726_1731017150264173000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208835_1731019619474602000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209079_1731019962223008000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208646_1731019381473074000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206493_1731016831441146000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208006_1731018555527074000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207438_1731017925279717000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207000_1731017455834624000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208849_1731019651272979000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207184_1731017630230968000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206857_1731017295977370000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206590_1731016989892877000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208988_1731019830423199000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206641_1731017055697285000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208181_1731018813976104000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206862_1731017298430378000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209004_1731019840423186000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207492_1731017964329700000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208328_1731018985276150000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207264_1731017714130718000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208614_1731019340574317000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206633_1731017052647262000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207447_1731017935679677000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206867_1731017300431733000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207858_1731018396827295000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207297_1731017753030167000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207534_1731018011329393000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207798_1731018313829152000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208686_1731019429972992000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208277_1731018941375811000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206888_1731017320856529000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207160_1731017617380867000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208395_1731019072625410000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206878_1731017312948311000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208365_1731019019125366000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207676_1731018216479405000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207411_1731017883379876000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208873_1731019675123797000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208968_1731019795623446000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207207_1731017657830681000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207806_1731018321079008000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209086_1731019972372818000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209052_1731019892372756000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208877_1731019685423829000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207537_1731018012779484000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207136_1731017596430825000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207506_1731017985329530000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208494_1731019196925067000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208158_1731018794625897000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207678_1731018220379806000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209335_1731020308471802000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207012_1731017464134592000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206657_1731017080197314000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206753_1731017186278127000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206987_1731017435134862000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207819_1731018345428765000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207276_1731017724630591000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206498_1731016833991462000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207248_1731017700830457000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207157_1731017615580822000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207792_1731018302978637000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208112_1731018686026410000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208882_1731019686673790000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206635_1731017053197523000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207783_1731018289528650000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208996_1731019834673179000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208702_1731019452923918000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206963_1731017416550242000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208230_1731018879624899000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207479_1731017956078762000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206603_1731016998493650000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206856_1731017295727047000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207688_1731018229679213000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206582_1731016970241803000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208994_1731019834323023000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209100_1731019986372885000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207863_1731018399178542000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207920_1731018449128431000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207154_1731017612830898000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207181_1731017628481062000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207246_1731017698380439000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207952_1731018488327055000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208003_1731018552527286000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207966_1731018502127101000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208771_1731019509973747000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208442_1731019124525253000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208275_1731018941275781000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206516_1731016865941664000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209269_1731020246222192000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208307_1731018976325562000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208887_1731019691923656000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/209321_1731020301121953000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206769_1731017207685062000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/208011_1731018557877002000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/207849_1731018380878566000.pcd,2,knowledge
../dataset_labeled/-13.68/2/2024-11-07/22/206575_1731016965841338000.pcd,2,knowledge
